Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
47008185-89e4-330d-850c-da80abecafb7,Regionales Gesundheitszentrum Tönning,Selckstraße 13,Tönning,Schleswig-Holstein,25832,54.3164382,8.9378356,+49 4861 6110,0.0,19
a520bb0b-614e-3416-bf73-efc4fece8294,Städtisches Krankenhaus Nettetal,,Nettetal,Nordrhein-Westfalen,41334,51.3092378,6.2716524,,0.0,54
93b5be2b-349b-3570-9a68-cb0a353ad29c,Dr. Franz Erhard,,Sasbach,Baden-Württemberg,77880,48.639194,8.1145238,,0.0,60
d80d1f87-3a26-3e1e-8f99-ca60e1ae7462,HELIOS Marien Klinik,Grunewaldstraße 96,Duisburg,Nordrhein-Westfalen,47053,51.4127446,6.7560034,,0.0,49
a378c45d-fe75-3c57-99da-60a1b2d80301,LWL Ambulante Jugendpsychiatrie,,Bergkamen,Nordrhein-Westfalen,59192,51.6174717,7.5894686,,0.0,35
ab21f387-40dc-3eda-8cfc-5629e935047d,LWL Ambulante Jugendpsychiatrie,,Bergkamen,Nordrhein-Westfalen,59192,51.6174717,7.5894686,,0.0,1
c87e2559-17ba-33d6-a249-d0f554bd94e2,Herz-Jesu-Krankenhaus,Buttlarstraße 76,Fulda,Hessen,36037,50.5634521,9.6727819,,0.0,62
f4b908ac-8743-3c0f-b9d1-fbcd61bcd93a,Praxis Priv.-Doz. Dr. Dr. Dr. Christoph Raschka,Im Igelstück 31,Hünfeld,Hessen,36088,50.6631378,9.7738801,+49 6652 9117332,0.0,318
69fbedee-0ab0-30ec-8949-4eb2878081f3,Ortenauklinikum Achern,Josef-Wurzler-Straße 7,Achern,Baden-Württemberg,77855,48.6251262,8.064732,+49 7841 7000,0.0,7
e94b9180-6b62-380d-a8a7-79db0b8a06b4,Krankenhaus St. Barbara,Steinberger Straße 24,Schwandorf,Bayern,92421,49.3165271,12.1123655,+49 9431 52-0,0.0,8
61906d61-6dba-32f0-8329-98b86240cbcd,Ameos Klinikum Anklam,Hospitalstraße 19,Anklam,Mecklenburg-Vorpommern,17389,53.8485829,13.6994424,+49 3971 834 0,0.0,61
5a357bc0-d99b-3df3-8641-ce733feb7172,Praxis Priv.-Doz. Dr. Dr. Dr. Christoph Raschka,Im Igelstück 31,Hünfeld,Hessen,36088,50.6631378,9.7738801,+49 6652 9117332,0.0,7
2b838f40-22cc-3ce1-9325-2e8c0161566e,St. Elisabeth-Krankenhaus,,Dorsten,Nordrhein-Westfalen,46282,51.6558159,6.9546128,,0.0,5
0e5d64e0-99b8-35b2-9cd5-ba9f63687311,St. Josefskrankenhaus,Landhausstraße nan,Heidelberg,Baden-Württemberg,69115,49.4032099,8.6887166,+49 6221 5260,0.0,1
6c3273ea-c1a3-3bc0-992e-3eeb632f1575,Kinderklinik,,Bottrop,Nordrhein-Westfalen,46236,51.5334509,6.9178071,,0.0,48
e4a117d4-7285-35c0-9599-b1cf24417789,Klinikum Freital,Bürgerstraße 7,Freital,Sachsen,01705,50.9910434,13.6449854,,0.0,101
392f5e93-e84a-33f6-931f-4c939161d42a,Marienhospital,,Borken,Nordrhein-Westfalen,46325,51.8417595,6.8606781,,0.0,37
5536e62a-cdab-3f48-a3e2-72aef6a832c0,Siloah St. Trudpert Klinikum,Wilferdinger Straße 67,Pforzheim,Baden-Württemberg,75179,48.8979409,8.6725514,,0.0,6
2cfe9e49-b7d3-33a9-a81f-6bae3b4422a5,St. Josefs-Krankenhaus,,Salzkotten,Nordrhein-Westfalen,33154,51.6773369,8.6169733,,0.0,1
55d2c9af-895a-358f-883e-321aaadc115a,Achertalklinik für Psychiatrie und Psychotherapie,Markgraf-Bernhard-Straße 2,Ottenhöfen im Schwarzwald,Baden-Württemberg,77883,48.565932,8.1551233,,0.0,2
40e0e6ea-3d9a-3ae7-8332-e6c651ea339e,Kreiskrankenhaus Schleiz,Berthold-Schmidt-Straße 7,Schleiz,Thüringen,07907,50.5757978,11.8169859,,0.0,1
f3da3875-cfa9-39d7-937c-21629ddbe3ae,Dr. Fickler,Rupertistraße 11a,Garching an der Alz,Bayern,84518,48.1347599,12.5857042,,0.0,26
13b5d0e1-6b27-34e4-bd9b-ab1e61d97113,LWL Ambulante Jugendpsychiatrie,,Bergkamen,Nordrhein-Westfalen,59192,51.6174717,7.5894686,,0.0,92
d633e9f1-007b-3c5e-976f-e48411785c30,Praxis Priv.-Doz. Dr. Dr. Dr. Christoph Raschka,Im Igelstück 31,Hünfeld,Hessen,36088,50.6631378,9.7738801,+49 6652 9117332,0.0,58
4871169c-895c-32f3-a566-6b3e6ded6e00,Klinikum Frankfurt-Höchst,Gotenstraße 6-8,Frankfurt am Main,Hessen,65929,50.1081957,8.548475,,0.0,52
adf76552-e0ce-315f-9d3c-b42c6b92c7d0,MediaPark,Im Mediapark 3,Köln,Nordrhein-Westfalen,50667,50.9484307,6.9479813,,0.0,18
87b62079-eadd-3a81-aad2-655816501c4e,Reha-Fachklinik Haus Renchtal,Renchtalstraße 14,Renchen,Baden-Württemberg,77871,48.5820166,8.0175517,+49 7843 949113,0.0,67
9972a65b-99a5-321a-80a5-9c13bb84f975,Dipl.-Med. Kathrin Becker,Mittelstraße 14,Sülzetal,Sachsen-Anhalt,39171,52.0417571,11.5784743,+49 39205 21725,0.0,12
0eaf3ef6-d829-3c87-977c-eb8a237abe4c,Sana Kinder- und Jugendpsychiatrie,Weststraße 103,Wuppertal,Nordrhein-Westfalen,42103,51.2503167,7.143924,,0.0,10
bb34c05a-4904-3b42-a0cf-fe732ebd559d,Lichthof 8,Pauwelsstraße 30,Aachen,Nordrhein-Westfalen,52074,50.7766697,6.0417862,,0.0,61
